A,B,C,D,E,F,G,H,I,J
0.204146112,0.111525867,-0.261344889,0.638570823,-0.536098944,-1.622042278,-3.328267127,-5.176967003,-9.547068539,0.420830299
0.971683701,-0.006593203,2.236981847,1.104529669,1.063727185,2.104057595,4.292657327,11.14026779,16.56449064,-0.40583543
1.005561625,0.394858462,2.481461593,1.557595835,2.148970485,3.41073105,3.653021149,14.80511665,24.21742988,0.695012244
-0.289798414,0.278263784,-2.113642762,0.72270095,-2.380714944,-1.999871346,-3.056519057,-8.870804105,-13.22386814,0.209781167
-1.17207457,-0.536193202,-1.349055745,0.779018354,0.184362904,0.840583385,-0.799067364,-2.184348794,-2.592484025,-0.125892764
-0.136397978,-1.385844493,0.023228552,-2.557507674,-3.363658061,0.619042364,-3.195966694,-9.482540746,-18.68205331,-2.355113427
0.517733234,1.799654049,3.099319257,-0.413795807,-1.455318686,2.877770734,3.504661822,9.34804328,13.56601043,4.118319933
-1.111466996,0.420138458,-0.989218696,0.545966795,-1.436381911,-0.05838551,-1.794970421,-5.354663775,-6.865267988,-0.23321987
-0.944754551,-0.766007534,-1.399058295,1.315706961,0.629337011,-2.628267156,-2.434162901,-5.429550833,-6.079786573,-2.067735704
-0.649706991,-1.679948704,-2.944311325,0.216771968,1.621250139,-3.52122634,-3.935294834,-10.67774224,-15.27759387,-2.651717784
0.148939312,0.046481955,-1.115152498,0.74901045,0.362821093,-2.40252927,-0.894742474,-2.356355109,-2.001307052,1.372055008
-0.902102989,-0.900633973,-0.970454545,0.063535207,-0.40417428,-1.537644883,-2.386843887,-6.201057328,-10.81059921,-0.681677596
-0.106627219,-1.745860144,-0.807572295,1.420856646,2.355778901,0.229190001,-0.704835396,1.452593122,3.468194395,-1.987243806
-0.435718606,-1.247558333,0.598766511,1.516545847,2.669270763,0.73994954,1.842488208,6.652381027,11.3488767,-0.993007703
-1.411972533,-0.181337735,-0.430459863,-0.072135387,1.129580486,-1.780973886,0.705302925,1.957661009,2.917972864,-0.330656766
1.384504671,0.589934177,2.135934519,-0.511293197,-2.000312111,2.909327198,0.728723004,3.300216112,3.859604026,1.272441436
-0.365426049,0.531839299,1.04477454,0.18293542,-4.06621056,1.50006443,-2.521979204,-3.134703183,-9.740251129,0.95153222
0.785373341,-0.305124272,-0.497968693,-0.304380992,0.179956848,-0.301527576,-1.590528014,-1.915892262,-3.375768758,0.293972656
0.984136948,-0.622449045,1.203450114,0.437413985,0.301606941,0.77979658,1.297536017,3.280503431,4.772004791,0.506944871
0.268936188,-0.610580307,-1.885829312,-0.740741058,0.352139863,-1.911816025,-4.024718744,-8.672440781,-14.34297256,0.845337271
-1.306371566,-0.861617356,-1.57292772,1.942304801,3.656769769,0.40940276,2.438356618,5.555330847,13.2970289,-0.533304822
-1.173499132,-0.093971582,-1.851792013,0.01030546,-0.665917103,-1.580073609,-3.492534142,-6.420324862,-9.877971603,-1.134313957
-0.215362384,0.329231276,-0.095091288,-0.773239341,-0.126913752,0.892395454,-0.972014088,-1.150566486,-3.134711604,-0.275736374
0.702934186,-0.047623059,-0.205286727,-0.556144915,-1.924099599,1.514357066,-2.522788283,-3.780892638,-9.365683127,-1.853937574
-2.014264614,-1.097819027,-3.254426257,0.552127297,0.070284615,-3.319860684,-4.638967287,-13.16661179,-18.56899826,-1.80001504
0.281702758,-0.140636547,0.540936661,-0.57872266,-1.02550682,0.15595524,-1.273791994,-1.970654793,-4.595047785,0.499629309
0.265692923,-0.125329562,-0.699232171,0.412274114,1.22052827,-2.510183935,-1.116105638,-4.167162195,-5.731883387,-0.434794083
0.7925105,0.200013593,1.751953255,-0.04180126,0.177118429,1.889488335,2.754291666,6.479652367,8.175926224,-0.008452923
-0.717982156,-0.963864214,-2.301615906,2.013133285,2.080486,-1.166870125,-0.663818262,-2.396166025,0.887528594,-0.401491658
-0.169698725,-0.462694307,-1.582653935,0.441036798,-1.709691035,-2.969269785,-3.214675094,-10.41920674,-16.10477882,0.757561168
0.755359803,0.864264067,2.472062654,0.40584817,-0.037017229,3.813660015,3.010591879,10.46224736,12.26009404,-1.134446356
-0.478340024,-0.476613983,-1.059032177,-0.352801853,-1.819350023,-1.475538903,-4.476083197,-10.86595513,-18.70803182,-2.030414854
2.807816646,0.32486344,3.062728878,-1.113119813,-1.213517709,2.567225648,2.339236673,5.524054242,6.178933365,0.022779296
-1.927142741,2.120717613,1.087399138,0.83539363,-0.350730427,-0.09425952,3.19455367,6.576524652,12.66921342,1.754504159
0.400030564,-0.482345683,0.902515894,0.547315914,-0.622543677,0.409777028,-0.75488638,-0.976913584,-3.907556334,-0.947963319
0.875307234,-1.291732663,-0.782699954,-0.203004268,0.238625145,-1.774953754,-3.079502634,-7.404367433,-12.24242918,-1.029602682
-1.917921161,1.976830863,-0.993815124,0.326225122,1.203818547,0.75650377,0.780915234,3.935132839,8.722944493,1.224156989
0.918959465,1.143074795,2.298347031,1.134242518,0.105403869,4.012478614,3.201811173,14.10556485,18.75734151,0.82048961
-0.747647471,0.498097902,-0.433590049,-1.774408212,-1.258430017,-2.922487799,-1.016059971,-6.768188551,-10.69296224,-0.539051968
-0.669400769,-0.616060888,-3.477520289,-2.237795031,-2.756440467,-2.308323054,-5.350354328,-15.44727204,-25.19922124,-0.235529923
1.954177882,1.175632166,3.070635082,0.134594601,-0.551102928,2.825495993,3.569291904,10.16471374,14.83608897,1.560955082
-0.770264039,-0.058999098,-1.810715823,0.769861018,-1.4392142,-1.995801625,-3.670610097,-8.344658971,-12.8971986,-0.777386063
1.153695154,1.396344561,3.656231358,0.960482045,1.57800784,3.208945,5.569467773,15.50087931,24.69020694,0.726070123
-0.677466107,-0.211782341,-1.024873121,-0.097587619,-0.822642598,-1.572111325,-1.419114371,-5.199445489,-7.986015895,-0.391537522
-0.131227171,-0.493848573,-1.205088207,-0.467551842,-0.511170782,-0.846934684,-2.889511245,-7.187492023,-11.02957479,-1.825653665
-0.65755536,-0.698747751,-2.036627205,-0.969151478,-1.133215959,-2.533143093,-2.359329509,-8.645580164,-11.9920073,0.711999823
-0.629069892,-0.615271525,-2.776057398,0.386862336,0.619170587,-3.644853747,-1.877549127,-8.159190901,-13.13057431,-0.193902879
1.532430898,0.464949785,1.455373624,1.372427305,2.737716799,1.56902868,5.089637022,14.25530413,23.80034167,1.616860581
-0.161619752,0.789863204,2.154885971,-0.603273598,-0.800755894,1.795793032,1.543011338,4.49337714,5.467592978,-0.839032151
0.727620154,-0.568830763,0.235427557,1.475702311,-0.328921616,-0.376155599,0.328645295,0.569598725,2.693397615,0.969847541
-1.260566001,0.412658669,-2.022867561,0.469735625,-0.398118023,-1.335501761,-2.291151671,-4.52004209,-7.49624295,-0.296519327
0.778217213,1.718543849,3.892464265,-0.593815169,0.285736231,3.308398558,7.127670739,15.19085175,22.87772185,3.164222352
-1.138915005,-0.470155582,-1.390827165,-0.289869087,-0.379487662,-0.482455096,-2.296747097,-5.180782107,-7.991423322,-0.542122663
-1.094943563,1.152508414,-0.043869584,-0.467984333,-2.669188659,1.090959439,0.507578897,-0.782720721,-2.670890068,-0.067560653
-0.34195875,1.063606831,-0.928316831,0.384466024,-0.364423103,-0.399917323,-0.272025311,1.094090663,3.406122789,0.096871092
-1.02862395,-0.578559762,-0.269924483,-0.107692014,-0.519042719,-0.318778667,-0.221161852,-0.764060713,-3.78923133,-1.307244175
-0.784771108,0.453555887,0.644680447,1.267116885,2.962663346,0.638666965,2.363785276,7.715446599,14.82943675,-0.363113229
0.125821527,0.910232822,1.233317421,-0.1303597,0.248873132,-0.019345618,3.441931824,5.615331498,10.22113034,-0.753873361
0.177612158,1.353982811,1.930803486,-0.277125691,-0.137838217,0.162241209,1.80562618,5.043255573,6.227826439,1.675434847
-0.303168959,0.823699179,-0.963860936,-1.091420163,-0.64656584,0.685290194,0.176278223,-0.769195715,-2.388452652,1.51133764
2.461320335,2.645186309,3.133813217,-1.836239791,-2.491803923,2.725052365,2.233918611,7.427819089,8.213051161,2.035085832
-0.902762516,0.708382857,0.411336137,0.76176383,1.694084566,0.079285288,2.317117416,5.984578104,11.66555548,0.042322567
-0.471175634,-1.12947765,-1.885149836,-1.127022084,-2.040975645,-0.555563369,-5.793831758,-14.0499697,-23.21185452,-3.167611314
-0.317647286,0.337103398,-0.344738842,0.539179757,1.117765594,-0.290216926,1.522939408,3.163607519,6.304819458,0.482318515
-0.418165768,0.864822632,-0.87813381,-0.609525215,-2.625253884,-0.987397264,-2.280027857,-6.541493896,-11.19527219,1.503994133
1.183196421,0.065957029,1.773543478,-2.414364855,-1.981132888,2.731939199,0.389700473,1.815807531,-0.72062584,-0.44617528
-0.858194102,0.942124327,-0.922254341,-2.023532397,-1.197364324,0.324570646,-1.331144258,-4.931979381,-8.985966747,0.974027317
-0.440628724,0.260185615,-0.677043904,1.407539554,2.785973887,-2.120127174,1.536039892,2.919779469,8.166323963,1.927846473
-0.14401837,0.613473091,0.721977158,0.036237534,-1.290959149,0.714406384,0.334425423,1.240397801,-1.011887012,2.04735663
0.162814679,-1.429382824,-1.445826266,-1.070911751,-3.511240245,-0.290458637,-6.641377038,-17.14747502,-30.46255245,-0.365367712
-0.206691247,1.283473027,1.084843285,-0.139202147,-0.694547702,0.02860368,2.695333317,3.577065817,6.239878685,0.860568648
0.254133491,0.271796985,1.544234522,-0.390423449,0.125616033,0.887238648,1.401526121,3.512335175,4.050214676,0.477248359
0.216036487,-0.003327885,0.333688213,-0.061806246,-1.090858019,1.575802433,0.067928848,-0.386710985,-0.693145924,0.562592834
-0.386519743,1.443240981,1.122491313,1.413304213,3.370815662,1.168453941,6.415026847,14.14681363,26.56329704,1.817807665
-0.076605361,0.275580098,0.413237271,0.668019358,-0.090394541,0.591801719,2.699018639,4.923347407,9.209099754,-0.076391801
-1.495969886,0.066096291,-2.983817377,-1.923347516,-2.877220515,-3.313792696,-6.762296365,-17.41871879,-28.66563297,-0.313628853
0.35384128,-0.47532637,-1.030848647,-0.82579432,0.367666953,-2.364727101,-3.359488169,-7.800206516,-11.32919431,-1.659295507
-0.847313006,0.922841346,1.059482083,0.020569545,1.113503282,2.55871998,2.677421096,8.162955375,11.87442807,1.157420561
0.98463583,1.019918258,0.878520927,-0.541098457,0.67420694,-0.122337179,2.764929362,4.671114286,9.07550208,0.179593674
-1.101728723,-0.020151878,-0.208257609,1.126190179,1.996723494,-0.528754486,1.638822135,2.373980337,7.185877682,2.07758645
0.177249841,1.255599766,4.100773262,-0.923806311,-1.881170701,1.958094957,2.649758558,5.847562726,5.457946039,2.410004453
-0.419047318,-0.8229033,-0.109590641,-0.579995369,0.982750101,-0.331151834,0.118342866,-0.772626052,-1.016405937,1.016882675
0.356819842,-0.424799608,0.064880256,-0.165832079,0.740823904,-0.402675563,0.893816551,0.145790829,0.76756279,0.380510555
0.412869526,0.484648632,3.763495917,0.831423106,0.243379221,3.76165452,5.672911116,13.24589617,22.81374004,1.398277828
0.835398994,0.064698323,0.367595861,0.766895903,0.428357428,0.595150896,1.839206969,4.301822035,7.904718142,-1.723906232
1.360852941,1.059308869,2.508220794,-0.153739177,-1.249251611,3.717205398,2.445793636,8.385439754,8.987413693,0.634441631
-2.123331189,2.241700386,-1.164940573,0.116568084,-1.081242783,-0.592278978,0.18645609,-1.59176714,0.952777698,1.41902127
-0.478279815,1.516719554,0.820527898,0.398915919,-0.716416328,1.499290644,1.671185152,4.985532853,8.207520484,2.366569682
0.57257453,0.848840886,2.769302116,1.342310629,2.217755662,2.524937007,4.602586327,14.30984119,24.1752444,0.198538018
1.207696473,-1.975356206,-0.478099345,-0.685362767,-1.423261098,-0.392164025,-2.841129267,-6.412600632,-14.95734386,-0.877343061
-1.112904215,-0.360668751,-0.810052379,0.851883881,0.174648661,-1.618247276,-0.166682542,-2.114069551,-2.204650142,0.203054294
0.612975398,-0.627154604,0.655106621,-1.267043209,-1.511845588,0.085234928,-2.494596656,-3.57499474,-9.227340267,-1.484637859
0.898012149,-1.223795206,0.435601013,-0.458167541,-2.299271037,1.369659813,-2.006396677,-3.78451977,-11.76050734,-0.200300951
-0.049947425,0.477518571,-0.226975271,2.549174286,2.162601888,0.204463829,1.032491054,5.605225973,13.59861666,-0.104878562
-0.846821961,0.786402234,0.143400153,-1.366419626,0.018498472,1.007825986,2.970453783,4.04607881,5.884446227,0.520914467
0.025448844,-1.000138568,-0.70007418,1.183796877,2.714799296,-0.31142102,0.275931319,1.996955861,6.588656201,-1.586583744
0.828209414,-0.264293219,0.85874376,-1.590800351,-1.22986331,-0.750792657,-1.154502694,-4.786727913,-7.108229923,-0.36402001
1.281500161,0.550808284,0.698839436,0.734915863,1.739347328,0.528307762,2.918287675,8.203023906,15.02251564,0.748412272
-0.846631273,0.604660903,1.200223931,1.845693981,1.289669461,-0.211286305,3.923211734,8.09589348,16.84095008,0.067789152
0.302534591,-0.131321141,-0.583897896,-0.558263525,-1.023109523,0.152064121,-0.78356404,-1.297416313,-4.497746916,0.049730136
0.95408843,0.563548416,1.842633889,-0.900333008,-1.74629771,1.731179116,2.376414645,2.266386042,3.350803131,0.092312627
-0.703747565,-0.404873126,-2.870494579,1.803068388,2.028737585,-3.805151495,-1.915708319,-4.490521586,-0.824158403,-2.1886663
-0.868175965,1.828840221,3.429058206,0.280687101,1.010261965,1.931214336,6.675401124,15.40980043,25.15444323,1.74977251
1.453877396,1.771874837,1.943665383,0.002268808,-1.895249459,2.35939771,0.849194138,5.719338314,7.708714931,1.591250658
-1.468055426,-0.936487146,-3.316958111,2.488892935,2.309169475,-2.94454983,-1.306777752,-3.97545548,0.518714048,-0.36007077
-0.740764531,-1.957789973,-2.433157976,0.317062993,2.543335009,-2.553745161,-2.907834211,-5.249318286,-5.27892309,-0.639042319
-1.034667027,0.010781854,-0.154249919,-1.090850789,-0.110594644,-0.684192793,0.126736123,-2.510564358,-3.470897132,0.12480941
0.05498003,-2.008365232,-3.1602223,-0.576980691,-1.13700163,-5.087398259,-4.182826806,-14.5459874,-21.7887697,0.526787023
-0.45265146,0.921161429,0.955591058,0.250046938,2.274604842,1.529456703,2.926939287,9.459507289,16.10543054,-1.277408581
-0.607137548,0.055079798,-0.30950959,-0.173893605,-0.749089674,-0.700126384,-0.945416685,-1.226932542,-2.725075836,-1.147610601
0.565805674,0.067706387,1.427098294,0.138683775,0.235692113,0.862676762,2.852466629,7.412435446,11.62940101,0.24043505
-0.390863451,1.082434846,0.504015534,-1.26739081,-1.962898668,0.630247954,0.837396424,0.46480638,0.825176479,0.921515757
-1.104651496,1.050683107,0.031420885,0.284262851,1.286196226,-0.522589963,1.354713019,2.839414601,6.987115764,-0.129290134
0.008478292,-0.007526765,0.457854657,0.13708898,-0.630807094,1.577524988,-0.492054838,3.521294882,1.943064312,-2.105007485
-1.519877952,-0.286502383,-2.652631237,-0.60238585,0.238480134,-2.471617424,-1.569321748,-7.493195575,-8.84241648,-0.630196172
-0.102145228,-2.11647186,-3.82918104,0.678094263,0.053361756,-3.888027619,-4.202710717,-13.85182388,-19.91280858,-2.247439689
-1.466020298,0.650842149,-1.210347113,0.86307531,0.305633155,-0.20996983,0.339173622,-0.81332442,3.350574059,-0.777806536
1.597395866,-1.430890579,1.238518105,-2.010436796,-1.471453882,-0.090783383,1.507138639,-2.747520405,-8.116829817,-0.876985167
-1.109185915,-1.088329192,-2.720996992,-0.020669069,0.85288121,-1.612985735,-2.272234662,-7.365644211,-9.985846539,-1.85442535
-0.194449394,-0.047728528,1.340110853,1.695258292,2.04662535,0.132452913,1.453397482,5.960687135,12.71187701,0.680419914
-1.195519539,1.123377984,-0.991438208,-0.074112992,-0.122967488,-0.174595629,1.290162462,1.107778657,3.337846861,1.205713216
0.549010236,0.508706842,0.111688308,1.738584248,3.076791541,-0.129981845,3.044569048,7.168684148,16.98925095,0.710226359
1.285276287,0.868037508,2.594745104,0.088462014,-0.391603191,2.295493572,4.734184522,11.28626755,17.18912268,0.937916604
0.827328288,2.027872199,1.727973636,-0.080785989,1.077073092,1.851524609,5.584682708,12.41266949,20.08643689,1.355004443
-0.025712905,-1.881251949,-1.475393799,0.293955296,0.602513563,0.858557524,-3.376916144,-3.081426414,-8.02989998,-1.735964344
0.268811579,-0.319895951,-0.923411385,1.019489966,0.925028142,-1.141265308,-0.477482636,0.599430231,0.735020861,-1.265357497
0.598097878,-0.605869825,-1.650113173,-0.66668991,-1.680277902,-2.297304611,-3.590541859,-9.801558876,-14.53528025,-0.421164505
0.263624664,0.511401312,0.626209455,-0.437937254,-1.778153211,1.381420167,-3.010068749,-2.769801709,-9.061671347,-0.17677549
-0.171899317,0.668056171,-1.234808698,0.60115661,-0.635370565,-2.102685387,-1.525850866,-4.164506415,-3.498379515,1.145718831
0.117737652,0.762094646,1.100942415,1.207205595,2.468375415,0.199524065,4.341130006,9.565662128,19.95946736,2.695075825
1.208297391,-0.292515061,0.441727404,-1.404634882,-1.802273219,1.47913775,-2.537594299,-3.993112207,-10.07283928,-0.594484126
-0.574836277,0.555910193,0.259856132,-0.908289429,-1.716143219,-0.017014373,-0.674025287,-3.173330653,-5.724281895,2.053593831
-1.914722613,0.269364106,-1.448622143,0.882061415,1.097786457,-1.371139087,-1.607127208,-2.609293253,-2.601520704,-0.758236347
-0.999639997,-0.020797033,-0.630777455,-0.28137726,-2.88112285,-2.284742796,-3.812667405,-11.67833282,-18.51263729,-0.485361722
-0.409969245,-1.18989413,-1.83508953,1.821105961,1.175491639,-0.629498939,-2.635747156,-3.996743913,-5.520097301,-2.686734634
-0.359728271,1.138974115,1.683276648,2.570779686,0.13336385,0.740823369,1.747992934,8.593915691,15.94001321,-1.48883315
1.593216285,0.080122766,2.45759729,-0.413110551,0.153591112,2.752333215,1.71556078,7.076415551,7.958664472,-0.788682785
0.870960857,0.908738794,4.215993756,0.744620018,1.486857345,2.358652972,5.81567392,14.39947826,23.89963608,0.423667128
2.078584794,0.245972,2.060888473,-0.246426847,0.893453598,3.059906643,3.787783514,9.83521374,13.1516629,0.999111347
-0.291855188,-0.744393364,-2.54927001,0.08073931,0.6846476,-1.422933921,-2.52729045,-6.849503044,-9.984076625,-0.586367271
1.383731748,-0.060297826,0.004342539,-0.440217134,-1.286741267,1.291382418,-1.557729158,-1.179027643,-3.779645545,-1.676654832
2.453180092,0.81928488,2.538945652,-0.161982886,-0.638387512,2.739471005,4.680310096,9.84282579,14.64933242,1.020580595
-1.401540653,0.201179147,-0.376190677,-0.229999908,-0.419860793,0.728690701,-1.084795831,0.304899218,0.200648496,-2.434634818
0.008992254,0.436764372,0.116270424,-0.261799171,-1.329377361,0.696937175,-1.756544979,-2.891452334,-4.688618327,0.458217774
-0.445164585,0.013249007,0.028640387,-0.412626884,-1.159339691,2.132952323,-1.988163709,-0.121836259,-3.178167161,0.478260524
1.627886052,0.866882086,4.012178631,0.244555039,0.349974825,2.839871284,6.155257719,13.36048986,22.27390994,-1.081139425
1.067813253,1.089065554,0.39628662,-1.146510961,-1.268480068,-0.671224608,-0.007880136,0.016061372,-3.888150561,-1.034006298
-1.013871281,1.353265111,0.02502534,2.275892704,4.03340767,1.130953066,4.470824928,12.81944798,24.31261555,0.44221516
-0.3430228,0.841763694,0.625012904,-0.455622874,1.587507845,-0.364589672,1.57204433,5.04766555,9.022867804,2.034419792
-0.118818021,-0.621098266,0.142490818,-1.270206405,-1.404415945,1.988765947,-1.755824271,-3.145342381,-9.611939186,-1.439455813
-1.497047335,0.338857802,1.020009538,-0.889175225,-1.735895127,0.471970309,-0.679367891,-1.580009663,-4.813476121,0.823704515
-0.66845235,-1.037752296,-3.421581405,0.129322403,0.166706234,-1.416532363,-6.485430562,-10.2284459,-17.59319692,-1.255816519
1.803125785,1.178547832,3.30355022,-0.136426708,-0.69894231,4.503938711,3.555673802,11.56224849,15.0232146,0.802363338
1.897098348,0.980832599,2.034657794,0.897951491,1.14861967,1.831618505,4.41538072,10.2915143,19.03049242,0.728930675
2.227296037,-0.294403246,2.700843461,-0.105729915,1.249101138,3.007641542,1.916345364,7.245522681,10.00435425,-0.488855695
1.539112482,-0.141273153,1.023231534,1.030211903,1.242599764,2.191197866,3.004714743,6.371155802,10.49295911,-1.63801102
1.615485139,0.522439021,2.162201755,0.494699402,-0.041896148,1.495630461,2.298030089,8.284485203,12.26318261,-0.012998573
-0.26443866,0.220262351,0.444147527,0.160856297,0.159578225,0.040774897,0.117771254,3.287844588,2.603830068,0.403641622
0.237161045,-1.569237171,-0.532520135,2.571589256,2.46166719,-0.952941554,0.586241069,3.34331997,6.503837335,-0.811748344
0.058536667,-0.021455226,-0.158330089,0.066903181,0.492089983,1.701388745,1.049171362,3.156827241,6.001800496,0.134369937
0.025259386,0.679767981,1.995725623,0.280748087,0.88640939,2.177955531,4.046312768,11.77118014,17.66915951,0.571124015
-0.964015433,-0.92018537,-2.021887321,-1.596612878,-2.570893214,-0.927609104,-6.686240653,-14.94128424,-27.27526015,0.019203183
-1.907244236,0.971476439,-0.71071754,1.271075307,0.82652915,0.596739402,1.986539042,4.013790995,7.62368283,-0.864226063
-0.310436767,-0.314947564,-0.064612486,0.632416913,0.692492172,-1.042270015,-2.095080848,-2.639164237,-2.518852191,-0.897103575
-0.032650077,0.493136441,0.921346032,0.078321788,0.585050285,-0.089108214,1.752643542,1.884877847,4.644550456,1.839230807
0.806173501,-1.816944361,-2.019146016,-0.046965478,0.10272545,-2.772515747,-3.715615462,-10.16897015,-16.53345457,-2.521591191
0.571930225,0.137844291,0.694527709,0.319737229,-0.744190101,1.81430423,-0.26013854,2.162795126,2.772733133,1.558058629
-0.151792886,1.250856585,0.061724,-0.539278054,-1.642732459,0.067955576,-0.371583086,-0.418941592,0.029969555,1.012436401
0.672132254,0.484808991,2.082174857,1.211273061,2.774182351,1.531984746,4.47750401,10.36419179,19.67342527,1.891566413
0.666453128,-0.465136733,0.833047323,-0.070115333,-0.675424758,-0.111305202,0.633971717,1.150600177,2.109138997,0.702686293
0.007639981,1.040381817,-0.003092136,-0.732445835,0.740077629,-0.052101127,1.487359343,2.523609476,6.112458178,3.767515256
0.618223947,0.077101714,1.162487342,0.271958831,2.215631815,0.356990551,4.720896997,7.754163115,15.13239202,0.335580649
-0.961817153,0.593635389,-1.597169316,-0.361477633,-2.066115141,-2.980522723,-3.770426043,-8.527511645,-14.71431483,-0.168488024
-1.012257777,-0.069022537,-0.016045198,-0.523594231,1.5473719,-1.483688058,-0.561979006,-2.111871158,-2.129944836,-2.555055241
0.272017266,0.487458733,1.010271566,-1.151994888,0.394855796,0.409136693,1.922336477,3.661673086,4.412507991,1.229022636
-1.109919846,0.079111133,-1.998802426,0.731953133,0.896245503,-3.395534925,-2.048189796,-6.405221793,-5.941765242,-0.179790995
-0.077104964,0.279153414,-0.304191162,0.932624814,0.883041048,-0.178380126,1.034697676,4.321447889,5.943864508,-0.272408687
-1.146338367,1.443687341,0.109616125,-0.228732053,-0.278124165,-0.267932888,0.277648942,1.533909519,3.482476541,1.189868006
0.649130175,-0.343796628,0.142389503,0.826090801,0.844325563,-0.978467374,2.042921541,4.018365152,7.133169315,-0.574565388
-0.33676507,-1.826730658,-2.009495101,0.189662424,0.612997896,-1.838195539,-3.456572847,-8.935442325,-13.92199895,-1.107718207
0.233586686,1.298231795,2.487539225,-1.349682176,-1.508393318,3.541541139,2.074897762,7.164599721,7.009528989,2.699603401
-0.918029656,-0.562404492,-2.271342396,-0.810068195,-0.505633459,-2.992129919,-2.963728162,-10.44635973,-15.98395961,0.102701015
1.177328296,0.687344605,2.585068801,-0.583439338,0.576722787,1.065161584,4.157948208,9.081319022,14.63371219,0.393725887
-0.826512602,-0.112686246,-0.367381007,-1.136711409,-1.301076089,-1.075029669,-2.251122071,-7.157448611,-9.756768503,1.509414156
0.061836187,1.665375641,0.17541693,-1.492261495,-0.895167566,0.344420852,-0.176224477,1.774200579,2.041246487,1.717011409
-0.512291321,-0.337423049,-0.772431215,0.322179504,-0.683178591,0.193167547,-0.828720025,-2.44199167,-2.34981755,-3.592314537
1.391255459,0.944222582,2.468981241,-0.834963075,-1.826273924,1.9898215,1.374050934,1.698665995,0.575633495,0.599303293
0.272954539,-0.607672751,-0.53103325,-0.010359901,0.627091979,-2.304074259,0.374379857,-3.351987943,-3.795841519,0.064096413
-0.915634759,-0.879654228,-1.021994423,-1.258212528,-1.312545444,-0.799683845,-3.183311068,-10.19307896,-17.97608607,-0.584529256
0.8808863,0.851871137,2.532421531,0.948946283,0.860698332,2.55145156,3.76303432,12.04044874,19.62448497,2.56912095
1.75500707,-0.360000889,2.602563377,0.255521132,0.156153391,3.323653489,1.024194039,7.594866591,8.979302314,-1.263210734
-0.864416578,0.489143645,2.36580723,-0.126553532,-0.589041241,3.066798372,0.835737543,6.759184023,8.369146104,1.981813593
1.092648621,-0.056385096,-0.10943735,-0.301878528,0.490864846,-0.217311053,-1.437682034,-1.195440096,-4.126128055,-1.301843696
-2.613469415,-0.887858828,-4.085040351,0.543956153,1.794639801,-3.867948729,-2.552418793,-9.102086358,-10.27236693,1.155815081
-1.522096539,1.966986051,0.549497811,0.001878907,-0.010365921,1.03161282,3.658027213,6.394765809,11.81363463,2.272826066
0.45423217,-0.524158237,-0.516686509,-0.02301675,-1.92614485,-1.097983455,-3.321682234,-8.384820514,-13.80324739,-0.104352762
0.318353063,-1.633249288,0.182932097,0.602155634,1.011836039,1.022401394,-0.996408837,0.157130461,0.537594272,-1.970680137
-0.085898041,-0.818578001,-2.572259601,-0.819620664,-0.683049894,-1.804685226,-3.127834736,-10.43263122,-13.63607265,-1.114987294
-0.399194749,-0.748885557,-1.061588837,-0.393822587,-1.738690637,-2.266955067,-4.702414522,-11.31818598,-20.56958054,-0.515602823
0.077152764,-0.342098043,-1.87482004,0.431615609,0.466275909,-1.892847569,-1.805070516,-6.398324773,-7.309072002,-0.936076116
-0.164955452,1.043489902,-0.116594787,0.173448675,0.051589321,0.190369873,1.699447911,2.882054184,8.182340922,1.202182701
-1.60777927,-0.642563084,-1.764929837,0.55698252,-0.778961051,-1.083405346,-3.295235888,-5.940872496,-9.788837842,-0.189988708
0.516975044,-1.110051713,-1.015289367,0.54844962,1.216818622,-0.421155371,-1.344563834,-1.179579307,-1.382961217,-0.182653149
-0.97549575,-1.138830991,-3.673714277,1.288716377,2.359481752,-3.473322782,-4.364764281,-9.659807656,-11.71315316,0.634914728
-3.182456887,0.251530964,-2.501592212,-0.050735717,-0.801014353,-2.720859237,-2.228159136,-7.374266874,-7.406012253,0.936472017
0.799022426,0.27114281,0.184611224,-0.575015581,0.336117978,-0.786184839,-0.630517873,-2.268745259,-2.495077358,-0.029837628
-1.436217624,0.495937611,-1.881505342,-0.632004837,-1.592455922,-3.204586355,-2.396547701,-9.449377725,-15.15391104,2.122325529
0.574813237,-0.567571606,0.702425554,-2.549512103,-1.696061975,2.047682366,-1.099617527,-3.009546215,-9.839170864,0.131397041
0.134321369,-0.180685641,-0.219853039,-0.341090302,-1.455860753,-0.217118994,-0.920587069,-4.514852093,-8.015230551,-0.329443825
-0.403090197,-0.088763903,-1.746745747,0.012798871,0.614191502,-2.626984576,-0.419223221,-3.442327665,-4.326855917,-0.847172704
-0.405204419,-0.023366899,0.120944321,0.358777354,-1.505474243,-1.40503522,-2.063236154,-3.190625112,-6.192477499,-0.029114799
-0.814608656,1.399473433,-0.715825565,-1.098892043,-0.136732033,-1.938604976,0.546867029,-2.089294946,-1.312459361,3.362360885
0.290377649,-0.951354567,-1.185156001,-0.408058046,1.461973546,-0.418437691,-2.477998902,-3.514333095,-6.07314812,-0.671086532
0.997800422,0.045978259,0.389056923,-0.286602073,-0.588292964,0.686733543,-0.887532546,-0.727214408,-2.521542494,-1.275341452
0.150202889,-0.822646161,-1.973849326,1.043649665,2.796676452,0.395372855,1.12926272,3.928151746,7.886052866,-0.425906733
